doc_id,sentence,label,participants_count,interventions_count,outcomes_count
10568568,"FINDINGS In the forearm , blood flow increased significantly after application of the active gel both in patients with Raynaud 's syndrome ( microcirculatory volume from mean area under the curve 98 [ SE 14 ] to 1024 [ 130 ] ; microcirculatory flux from 5060 [ 462 ] to 74,800 [ 3940 ] ) and in healthy controls ( volume from 85 [ 19 ] to 1020 [ 60 ] ; flux from 4420 [ 435 ] to 84,500 [ 7000 ] ) .",outcomes,0,0,2
10568568,"In the fingers , although baseline blood flow was lower in patients than in controls , both groups showed increases with application of active gel ( volume from 1100 [ 194 ] to 3280 [ 672 ] and 2380 [ 441 ] to 6160 [ 1160 ] , respectively ; flux from 33,400 [ 4200 ] to 108,000 [ 13,600 ] and 52,000 [ 8950 ] to 185,000 [ 19,500 ] ) .",outcomes,0,0,4
10568568,Increases in blood flow with placebo gel were not significant .,outcomes,0,0,2
10568568,No adverse effects were reported .,none,0,0,0
10568568,"INTERPRETATION In primary Raynaud 's syndrome , topical application of a nitric-oxide-generating system can stimulate an increase in both microcirculatory volume and flux .",outcomes,0,2,5
10575594,"Comparison of antiresorptive activities of ipriflavone , an isoflavone derivative , and elcatonin , an eel carbocalcitonin .",interventions,0,5,0
10575594,Thirty postmenopausal women with reduced bone mineral density were divided randomly into two groups based on the chronological sequence of their first visit to the Osteoporosis Clinic of Katsuragi Hospital .,participants,8,0,0
10575594,"Group I was given 600 mg ipriflavone orally daily and group II was weekly injected intramuscularly with 20 units elcatonin , Asu1-7 eel calcitonin ( carbocalcitonin ) .",interventions,0,10,0
10575594,"Lumbar spine BMD was measured by dual-energy X-ray absorptiometry , and trabecular bone mineral density at the distal radius , cortical bone density , and relative cortical volume at the radial diaphysis by peripheral computed tomography before the beginning of the study and at the 4th , 8th , and 12th month .",outcomes,0,0,13
10575594,"Markers of bone metabolism -- serum total alkaline phosphatase , bone-specific alkaline phosphatase , tartrate-resistant acid phosphatase , osteocalcin , intact osteocalcin , PICP and ICTP , and urinary pyridinoline , deoxypyridinoline , and calcium/creatinine ( Ca/Cr ) -- were also measured at the same interval .",outcomes,0,0,38
10575594,Plasma parathyroid hormone ( PTH ) and calcitonin ( CT ) were measured at the same time .,outcomes,0,0,11
10575594,"Radial trabecular bone density showed a significantly higher rate of increase in group I ( ipriflavone group ) than in group II ( elcatonin group ) at the 4th month , whereas lumbar spine BMD showed more pronounced increase in the elcatonin group than in the ipriflavone group throughout the study period .",outcomes,0,0,7
10575594,Bone metabolism markers tended to decline in both groups .,outcomes,0,0,3
10575594,Total and intact osteocalcin showed a significant fall from the baseline throughout the study period only in the ipriflavone group .,outcomes,0,0,4
10575594,Urine pyridinoline and deoxypyridinoline showed a significant fall from the baseline at the 12th month only in the ipriflavone group .,outcomes,0,0,4
10575594,"On comparing bone gainers with increase of lumbar spine BMD by 2 % or more with bone losers with a decrease by 2 % or more , only urine Ca/Cr was significantly different , lower in the former than in the latter , despite the general tendency for bone resorption markers to decrease in bone gainers and to increase in bone losers .",outcomes,0,0,5
10588965,Lack of benefit of a single dose of synthetic human secretin in the treatment of autism and pervasive developmental disorder .,participants,4,3,0
10588965,BACKGROUND Secretin is a peptide hormone that stimulates pancreatic secretion .,interventions,0,1,0
10588965,"After recent publicity about a child with autism whose condition markedly improved after a single dose of secretin , thousands of children with autistic disorders may have received secretin injections .",interventions,2,3,0
10588965,"METHODS We conducted a double-blind , placebo-controlled trial of a single intravenous dose of synthetic human secretin in 60 children ( age , 3 to 14 years ) with autism or pervasive developmental disorder .",participants,6,4,0
10588965,The children were randomly assigned to treatment with an intravenous infusion of synthetic human secretin ( 0.4 microg per kilogram of body weight ) or saline placebo .,interventions,0,3,0
10588965,"We used standardized behavioral measures of the primary and secondary features of autism , including the Autism Behavior Checklist , to assess the degree of impairment at base line and over the course of a four-week period after treatment .",none,0,0,0
10588965,"RESULTS Of the 60 children , 4 could not be evaluated - 2 received secretin outside the study , and 2 did not return for follow-up .",interventions,0,1,0
10588965,"Thus , 56 children ( 28 in each group ) completed the study .",participants,1,0,0
10588965,"As compared with placebo , secretin treatment was not associated with significant improvements in any of the outcome measures .",outcomes,0,2,8
10588965,"Among the children in the secretin group , the mean total score on the Autism Behavior Checklist at base line was 59.0 ( range of possible values , 0 to 158 , with a larger value corresponding to greater impairment ) , and among those in the placebo group it was 63.2 .",outcomes,0,2,8
10588965,"The mean decreases in scores over the four-week period were 8.9 in the secretin group and 17.8 in the placebo group ( mean difference , -8.9 ; 95 percent confidence interval , -19.4 to 1.6 ; P=0.11 ) .",outcomes,0,1,4
10588965,None of the children had treatment-limiting adverse effects .,outcomes,0,0,3
10588965,"After they were told the results , 69 percent of the parents of the children in this study said they remained interested in secretin as a treatment for their children .",interventions,0,1,0
10588965,CONCLUSIONS A single dose of synthetic human secretin is not an effective treatment for autism or pervasive developmental disorder .,outcomes,0,2,4
10592853,"A comparative study of the safety and efficacy of FemCap , a new vaginal barrier contraceptive , and the Ortho All-Flex diaphragm .",interventions,0,10,0
10592853,The FemCap Investigators ' Group .,none,0,0,0
10592853,"The FemCap is a new silicone rubber barrier contraceptive shaped like a sailor 's hat , with a dome that covers the cervix , a rim that fits into the fornices , and a brim that conforms to the vaginal walls around the cervix .",interventions,0,1,0
10592853,"It was designed to result in fewer dislodgments and less pressure on the urethra than the cervical cap and diaphragm , respectively , and to require less clinician time for fitting .",none,0,0,0
10592853,"This was a phase II/III , multicenter , randomized , open-label , parallel group study of 841 women at risk for pregnancy .",participants,5,0,0
10592853,A subset of 42 women at one site underwent colposcopy .,participants,3,0,0
10592853,"Women were randomized to use the FemCap or Ortho All-Flex contraceptive diaphragm , both with 2 % nonoxynol-9 spermicide , for 28 weeks .",interventions,0,7,0
10592853,The objectives were to compare the two devices with regard to their safety and acceptability and to determine whether the probability of pregnancy among FemCap users was no worse than that of the diaphragm ( meaning not more than 6 percentage points higher ) .,outcomes,0,2,3
10592853,The 6-month Kaplan-Meier cumulative unadjusted typical use pregnancy probabilities were 13.5 % among FemCap users and 7.9 % among diaphragm users .,outcomes,0,2,3
10592853,"The adjusted risk of pregnancy among FemCap users was 1.96 times that among diaphragm users , with an upper 95 % confidence limit of 3.01 .",outcomes,0,2,4
10592853,"Clinical equivalence ( noninferiority ) of the FemCap compared with the diaphragm , as defined in this study , would mean that the true risk of pregnancy among FemCap users was no more than 1.73 times the pregnancy risk of diaphragm users .",outcomes,0,3,11
10592853,"Because the observed upper 95 % confidence limit ( and even the point estimate ) exceeded 1.73 , the probability of pregnancy among FemCap users , compared with that among diaphragm users , did not meet the definition of clinical equivalence used in this study .",outcomes,0,2,7
10592853,The FemCap was believed to be safe and was associated with significantly fewer urinary tract infections .,outcomes,0,1,4
10592853,"More women reported problems with the FemCap with regard to insertion , dislodgement , and especially removal , although their general assessments were positive .",interventions,0,1,0
10592853,"The two devices were comparable with regard to safety and acceptability , but a 6-point difference in the true 6-month pregnancy probabilities of the two devices could not be ruled out .",outcomes,0,0,6
10592853,Further studies are needed to determine whether design modifications can simplify insertion and removal .,none,0,0,0
10593347,Cholesterol-lowering effect of stanol ester in a US population of mildly hypercholesterolemic men and women : a randomized controlled trial .,participants,4,2,0
10593347,OBJECTIVE To determine the efficacy of stanol esters in lowering cholesterol in a US population .,interventions,0,2,0
10593347,"SUBJECTS AND METHODS After a run-in phase , 318 subjects were randomized to receive one of the following margarine-like spreads containing stanol ester or placebo for 8 weeks : EU 3 G : 1 g of stanol ( ester form ) per 8-g serving of a European formula 3 times a day ; US 3 G : 1 g of stanol ( ester form ) per 8-g serving of a US reformulation 3 times a day ; US 2 G : 0.67 g of stanol ( ester form ) per 8-g serving of a US reformulation 3 times a day ; or placebo spread .",interventions,1,15,0
10593347,"RESULTS Mean +/- SD baseline total cholesterol ( TC ) and low-density lipoprotein cholesterol ( LDL-C ) levels were 233+/-20 and 153+21 mg+/-dL , respectively .",outcomes,0,0,16
10593347,"In the US 3 G group , 3 g daily of stanol esters lowered TC and LDL-C levels by 6.4 % and 10.1 % , respectively .",outcomes,0,2,3
10593347,There was a dose-dependent response compared with 2 g daily ( US 2 G ) .,none,0,0,0
10593347,Triglyceride and high-density lipoprotein cholesterol levels were unchanged .,outcomes,0,0,6
10593347,The incidence of adverse effects was not different from placebo .,outcomes,0,1,2
10593347,Serum vitamin A and 25-hydroxyvitamin D levels were not affected .,outcomes,0,0,7
